pattern_id,userid,instrument_type,instrument,exchange,pattern_name,comment,time_frame,sc_id,p_status,is_closed,is_deleted,end_date,updated_at,created_at,meta_data,analyst_name,analyst_image,updated_at_epoch,created_at_epoch,chartType,displayLock,scanproflg,id
1651,21,equity,GMR Airports,nse,Horizontal Trendline,Breakout Retest,1 day,GI27,Closed,Y,0,2026-07-22,2026-07-22 17:23:56,2026-07-13 09:58:09,"{""chart_type"":""mc_pro_plus"",""sc_name"":""GMR Airports"",""sc_symbol"":""GMRAIRPORT"",""sc_scripcode"":""532754"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""113.27"",""pattern_type"":""buy"",""cmp"":""109.83"",""price_key"":""stk_GI27_N"",""target_price"":""123"",""target_return_prcnt"":""8.59"",""stoploss_price"":""110"",""stoploss_prcnt"":""2.89"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178391688837.png""},""rationale"":""A horizontal trendline marks a key resistance level. After breaking above it, price retested the breakout zone and held, confirming former resistance has turned into reliable support."",""action_type"":""add"",""created_at"":""2026-07-13 09:58:09"",""updated_at"":""2026-07-13 09:58:09""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178391688837.png""},""rationale"":""Pattern Expired"",""action_type"":""close"",""created_at"":""2026-07-22 17:23:56"",""updated_at"":""2026-07-22 17:23:56""}],""auto_closed"":true,""exit_price"":""109.83"",""exit_price_condition"":""equals"",""closed_on"":""2026-07-22 17:23:56""}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784721236,1783916889,mc_pro_plus,N,3,1651.0
1657,21,equity,Container Corporation of India,nse,Symmetrical Triangle,Bullish Reversal,4 hours,CCI,Closed,Y,0,2026-07-22,2026-07-22 17:23:56,2026-07-14 09:26:23,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Container Corporation of India"",""sc_symbol"":""CONCOR"",""sc_scripcode"":""531344"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""488.20"",""pattern_type"":""buy"",""cmp"":""481.40"",""price_key"":""stk_CCI_N"",""target_price"":""533"",""target_return_prcnt"":""9.18"",""stoploss_price"":""457"",""stoploss_prcnt"":""6.39"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178400138182.png""},""rationale"":""A symmetrical triangle reflects price consolidation. The breakout above resistance signals a bullish reversal."",""action_type"":""add"",""created_at"":""2026-07-14 09:26:23"",""updated_at"":""2026-07-14 09:26:23""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178400138182.png""},""rationale"":""Pattern Expired"",""action_type"":""close"",""created_at"":""2026-07-22 17:23:56"",""updated_at"":""2026-07-22 17:23:56""}],""auto_closed"":true,""exit_price"":""481.40"",""exit_price_condition"":""equals"",""closed_on"":""2026-07-22 17:23:56""}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784721236,1784001383,mc_pro_plus,N,3,1657.0
1658,21,equity,Cipla,nse,Rectangle Pattern,Breakout Retest,2 hours,C,Closed,Y,0,2026-07-22,2026-07-22 17:23:56,2026-07-14 09:53:37,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Cipla"",""sc_symbol"":""CIPLA"",""sc_scripcode"":""500087"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1448.00"",""pattern_type"":""buy"",""cmp"":""1415.10"",""price_key"":""stk_C_N"",""target_price"":""1526"",""target_return_prcnt"":""5.39"",""stoploss_price"":""1418"",""stoploss_prcnt"":""2.07"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178400301649.png""},""rationale"":""A rectangle pattern reflects a period of consolidation. After breaking above resistance, price retested the breakout zone and held, confirming renewed buying strength."",""action_type"":""add"",""created_at"":""2026-07-14 09:53:37"",""updated_at"":""2026-07-14 09:53:37""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178400301649.png""},""rationale"":""Pattern Expired"",""action_type"":""close"",""created_at"":""2026-07-22 17:23:56"",""updated_at"":""2026-07-22 17:23:56""}],""auto_closed"":true,""exit_price"":""1415.10"",""exit_price_condition"":""equals"",""closed_on"":""2026-07-22 17:23:56""}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784721236,1784003017,mc_pro_plus,N,3,1658.0
1683,21,equity,Info Edge India,nse,Symmetrical Triangle,Bullish Breakout,30 mins,IEI01,Closed,Y,0,1970-01-01,2026-07-22 13:33:42,2026-07-21 10:16:14,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Info Edge India"",""sc_symbol"":""NAUKRI"",""sc_scripcode"":""532777"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1221.60"",""pattern_type"":""buy"",""cmp"":""1187.25"",""price_key"":""stk_IEI01_N"",""target_price"":null,""target_return_prcnt"":""3.47"",""stoploss_price"":null,""stoploss_prcnt"":""2.26"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178460917313.png""},""rationale"":""A symmetrical triangle reflects a period of consolidation. The breakout above resistance confirms bullish momentum."",""action_type"":""add"",""created_at"":""2026-07-21 10:16:14"",""updated_at"":""2026-07-21 10:16:14""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178460917313.png""},""rationale"":""Pattern Failed"",""action_type"":""close"",""created_at"":""2026-07-22 13:33:42"",""updated_at"":""2026-07-22 13:33:42""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784707422,1784609174,mc_pro_plus,N,3,
1687,21,equity,Data Patterns (India),nse,Falling Channel,Bullish Reversal,2 hours,DPI01,Closed,Y,0,1970-01-01,2026-07-22 13:21:25,2026-07-22 10:05:24,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Data Patterns (India)"",""sc_symbol"":""DATAPATTNS"",""sc_scripcode"":""543428"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""4397.00"",""pattern_type"":""buy"",""cmp"":""4700.00"",""price_key"":""stk_DPI01_N"",""target_price"":null,""target_return_prcnt"":""10.67"",""stoploss_price"":null,""stoploss_prcnt"":""4.14"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178469492276.png""},""rationale"":""A falling channel breakout shows that buyers have gained the control, and we may see an upward move."",""action_type"":""add"",""created_at"":""2026-07-22 10:05:24"",""updated_at"":""2026-07-22 10:05:24""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178470668356.png""},""rationale"":""7% up"",""action_type"":""close"",""created_at"":""2026-07-22 13:21:25"",""updated_at"":""2026-07-22 13:21:25""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784706685,1784694924,mc_pro_plus,N,3,
1666,21,equity,PI Industries,nse,Falling Trendline,Bullish Reversal,1 hour,PII,Closed,Y,0,1970-01-01,2026-07-22 11:15:04,2026-07-15 14:41:43,"{""chart_type"":""mc_pro_plus"",""sc_name"":""PI Industries"",""sc_symbol"":""PIIND"",""sc_scripcode"":""523642"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""2626.50"",""pattern_type"":""buy"",""cmp"":""2731.80"",""price_key"":""stk_PII_N"",""target_price"":null,""target_return_prcnt"":""5.65"",""stoploss_price"":null,""stoploss_prcnt"":""3.71"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178410670264.png""},""rationale"":""The breakout above the falling trendline is supported by a MACD bullish crossover, suggesting a fresh bullish phase may be developing."",""action_type"":""add"",""created_at"":""2026-07-15 14:41:43"",""updated_at"":""2026-07-15 14:41:43""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178469910241.png""},""rationale"":""5% up"",""action_type"":""close"",""created_at"":""2026-07-22 11:15:04"",""updated_at"":""2026-07-22 11:15:04""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784699104,1784106703,mc_pro_plus,N,3,
1649,21,equity,Bajaj Finance,nse,Horizontal Trendline,Breakout Retest,2 hours,BAF,Closed,Y,0,1970-01-01,2026-07-21 12:17:36,2026-07-10 12:28:45,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Bajaj Finance"",""sc_symbol"":""BAJFINANCE"",""sc_scripcode"":""500034"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1014.50"",""pattern_type"":""buy"",""cmp"":""1067.90"",""price_key"":""stk_BAF_N"",""target_price"":null,""target_return_prcnt"":""6.55"",""stoploss_price"":null,""stoploss_prcnt"":""2.32"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178366672324.png""},""rationale"":""A horizontal resistance level was broken and successfully retested, while the 50 EMA continues to act as dynamic support. This reinforces buyer strength and supports the ongoing uptrend."",""action_type"":""add"",""created_at"":""2026-07-10 12:28:45"",""updated_at"":""2026-07-10 12:28:45""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178408832662.png""},""rationale"":""Fresh Breakout."",""action_type"":""update"",""created_at"":""2026-07-15 09:35:27"",""updated_at"":""2026-07-15 09:35:27""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178461645580.png""},""rationale"":""3.53% up."",""action_type"":""close"",""created_at"":""2026-07-21 12:17:36"",""updated_at"":""2026-07-21 12:17:36""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784616456,1783666725,mc_pro_plus,N,3,
1669,21,equity,Himadri Speciality Chemical,nse,Symmetrical Triangle,52-Week High Breakout,1 hour,HCI01,Closed,Y,0,2026-07-29,2026-07-20 10:40:29,2026-07-16 12:07:24,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Himadri Speciality Chemical"",""sc_symbol"":""HSCL"",""sc_scripcode"":""500184"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""721.75"",""pattern_type"":""buy"",""cmp"":""773.60"",""price_key"":""stk_HCI01_N"",""target_price"":null,""target_return_prcnt"":""5.02"",""stoploss_price"":null,""stoploss_prcnt"":""1.91"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/1784183843100.png""},""rationale"":""A symmetrical triangle reflects a period of consolidation. The breakout, followed by a move to a fresh 52-week high, confirms strong bullish momentum and trend continuation."",""action_type"":""add"",""created_at"":""2026-07-16 12:07:24"",""updated_at"":""2026-07-16 12:07:24""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178452422710.png""},""rationale"":""7.72% up."",""action_type"":""close"",""created_at"":""2026-07-20 10:40:29"",""updated_at"":""2026-07-20 10:40:29""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784524229,1784183844,mc_pro_plus,N,3,
1674,21,index,NIFTY BANK,nse,Falling Trendline,Bullish Reversal,1 hour,in;nbx,Closed,Y,0,2026-07-24,2026-07-17 14:22:20,2026-07-17 10:35:50,"{""chart_type"":""mc_pro_plus"",""sc_name"":""NIFTY BANK"",""sc_symbol"":""23"",""sc_scripcode"":""23"",""instrument_type_code"":""index"",""entry_condition"":""equals"",""entry_price"":""58135.15"",""pattern_type"":""buy"",""cmp"":""58333.95"",""price_key"":""indices_i_in;nbx"",""target_price"":null,""target_return_prcnt"":""0.75"",""stoploss_price"":null,""stoploss_prcnt"":""0.36"",""ind_id"":""23"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178426474944.png""},""rationale"":""A falling trendline breakout. Where the price has broken above the trendline resistance."",""action_type"":""add"",""created_at"":""2026-07-17 10:35:50"",""updated_at"":""2026-07-17 10:35:50""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178427833967.png""},""rationale"":""255 points."",""action_type"":""close"",""created_at"":""2026-07-17 14:22:20"",""updated_at"":""2026-07-17 14:22:20""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784278340,1784264750,mc_pro_plus,N,3,
1650,21,equity,Bharat Heavy Electricals,nse,Horizontal Channel,Reversal From Support,4 hours,BHE,Closed,Y,0,2026-07-17,2026-07-17 10:40:18,2026-07-10 15:28:40,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Bharat Heavy Electricals"",""sc_symbol"":""BHEL"",""sc_scripcode"":""500103"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""394.80"",""pattern_type"":""buy"",""cmp"":""439.80"",""price_key"":""stk_BHE_N"",""target_price"":null,""target_return_prcnt"":""6.38"",""stoploss_price"":null,""stoploss_prcnt"":""4.00"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178367751935.png""},""rationale"":""A horizontal channel reflects a period of range-bound trading. The rebound from channel support suggests buyers are defending the lower boundary, increasing the likelihood of a bullish reversal."",""action_type"":""add"",""created_at"":""2026-07-10 15:28:40"",""updated_at"":""2026-07-10 15:28:40""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178426501789.png""},""rationale"":""11.45% up"",""action_type"":""close"",""created_at"":""2026-07-17 10:40:18"",""updated_at"":""2026-07-17 10:40:18""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784265018,1783677520,mc_pro_plus,N,3,
1662,21,equity,Indian Energy Exchange,nse,Double Bottom,Probable Double Bottom,30 mins,IEE,Closed,Y,0,2026-07-23,2026-07-16 14:39:35,2026-07-15 09:53:20,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Indian Energy Exchange"",""sc_symbol"":""IEX"",""sc_scripcode"":""540750"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""119.82"",""pattern_type"":""buy"",""cmp"":""124.50"",""price_key"":""stk_IEE_N"",""target_price"":null,""target_return_prcnt"":""3.49"",""stoploss_price"":null,""stoploss_prcnt"":""2.35"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178408939941.png""},""rationale"":""A potential double bottom is forming after a sustained decline, indicating selling pressure may be fading. A breakout above the neckline would confirm a bullish reversal."",""action_type"":""add"",""created_at"":""2026-07-15 09:53:20"",""updated_at"":""2026-07-15 09:53:20""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178419297334.png""},""rationale"":""3.15% up"",""action_type"":""close"",""created_at"":""2026-07-16 14:39:35"",""updated_at"":""2026-07-16 14:39:35""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784192975,1784089400,mc_pro_plus,N,3,
1664,21,equity,ABB India,nse,Symmetrical Triangle,Bullish Reversal,2 hours,ABB,Closed,Y,0,2026-07-24,2026-07-16 11:05:18,2026-07-15 10:56:06,"{""chart_type"":""mc_pro_plus"",""sc_name"":""ABB India"",""sc_symbol"":""ABB"",""sc_scripcode"":""500002"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""7055.00"",""pattern_type"":""buy"",""cmp"":""7775.50"",""price_key"":""stk_ABB_N"",""target_price"":null,""target_return_prcnt"":""4.05"",""stoploss_price"":null,""stoploss_prcnt"":""2.07"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178409316546.png""},""rationale"":""A symmetrical triangle reflects price consolidation. The breakout above resistance confirms buyers have regained control, signalling a bullish reversal."",""action_type"":""add"",""created_at"":""2026-07-15 10:56:06"",""updated_at"":""2026-07-15 10:56:06""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178418011716.png""},""rationale"":""6.26% up"",""action_type"":""close"",""created_at"":""2026-07-16 11:05:18"",""updated_at"":""2026-07-16 11:05:18""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784180118,1784093166,mc_pro_plus,N,3,
1653,21,index,Nifty Cons Durbl,nse,Horizontal Channel,Bullish Breakout,1 day,mc;condur,Closed,Y,0,2026-07-22,2026-07-16 09:27:51,2026-07-13 11:41:57,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Nifty Cons Durbl"",""sc_symbol"":""122"",""sc_scripcode"":""122"",""instrument_type_code"":""index"",""entry_condition"":""equals"",""entry_price"":""38573.80"",""pattern_type"":""buy"",""cmp"":""39564.40"",""price_key"":""indices_i_mc;condur"",""target_price"":null,""target_return_prcnt"":""4.92"",""stoploss_price"":null,""stoploss_prcnt"":""2.48"",""ind_id"":""122"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178392311680.png""},""rationale"":""A horizontal resistance level repeatedly rejected price, highlighting strong selling pressure. The decisive breakout above this zone confirms buyers have absorbed supply and regained control."",""action_type"":""add"",""created_at"":""2026-07-13 11:41:57"",""updated_at"":""2026-07-13 11:41:57""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178417427052.png""},""rationale"":""1035 Points up."",""action_type"":""close"",""created_at"":""2026-07-16 09:27:51"",""updated_at"":""2026-07-16 09:27:51""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784174271,1783923117,mc_pro_plus,N,3,
1647,21,equity,HEG,nse,Rectangle Pattern,Breakout Retest,1 hour,HEG,Closed,Y,0,2026-07-17,2026-07-15 12:06:33,2026-07-10 10:36:17,"{""chart_type"":""mc_pro_plus"",""sc_name"":""HEG"",""sc_symbol"":""HEG"",""sc_scripcode"":""509631"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""553.65"",""pattern_type"":""buy"",""cmp"":""581.35"",""price_key"":""stk_HEG_N"",""target_price"":null,""target_return_prcnt"":""7.29"",""stoploss_price"":null,""stoploss_prcnt"":""1.74"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178365997653.png""},""rationale"":""After breaking above resistance, price retested the breakout zone and held, confirming former resistance has turned into support."",""action_type"":""add"",""created_at"":""2026-07-10 10:36:17"",""updated_at"":""2026-07-10 10:36:17""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178409739297.png""},""rationale"":""5% up."",""action_type"":""close"",""created_at"":""2026-07-15 12:06:33"",""updated_at"":""2026-07-15 12:06:33""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784097393,1783659977,mc_pro_plus,N,3,
1654,21,equity,Supreme Industries,nse,Rectangle Pattern,Bullish Breakout,30 mins,SI48,Closed,Y,0,2026-07-20,2026-07-13 11:53:49,2026-07-13 11:53:49,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Supreme Industries"",""sc_symbol"":""SUPREMEIND"",""sc_scripcode"":""509930"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""3336.30"",""pattern_type"":""buy"",""cmp"":""3436.70"",""price_key"":""stk_SI48_N"",""target_price"":""3552"",""target_return_prcnt"":""6.47"",""stoploss_price"":""3283"",""stoploss_prcnt"":""1.60"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178392382897.png""},""rationale"":""A rectangle pattern formed after a sharp decline as price entered a period of consolidation. The breakout above resistance suggests buyers have regained control, signalling a potential trend reversal."",""action_type"":""add"",""created_at"":""2026-07-13 11:53:49"",""updated_at"":""2026-07-13 11:53:49""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178392382897.png""},""rationale"":""Pattern Expired"",""action_type"":""close"",""created_at"":""2026-07-20 16:52:10"",""updated_at"":""2026-07-20 16:52:10""}],""auto_closed"":true,""exit_price"":""3436.70"",""exit_price_condition"":""equals"",""closed_on"":""2026-07-20 16:52:10""}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1783923829,1783923829,mc_pro_plus,N,3,
1639,21,equity,Ather Energy,nse,Descending Triangle,Bullish Breakout,30 mins,AEL10,Closed,Y,0,2026-07-14,2026-07-09 10:04:51,2026-07-08 09:46:31,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Ather Energy"",""sc_symbol"":""ATHERENERG"",""sc_scripcode"":""544397"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1164.50"",""pattern_type"":""buy"",""cmp"":""1222.50"",""price_key"":""stk_AEL10_N"",""target_price"":null,""target_return_prcnt"":""3.91"",""stoploss_price"":null,""stoploss_prcnt"":""2.53"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178348419033.png""},""rationale"":""After a strong rally, price entered a healthy consolidation within a descending triangle. The breakout above resistance confirms buyers have regained control, resuming the prevailing uptrend."",""action_type"":""add"",""created_at"":""2026-07-08 09:46:31"",""updated_at"":""2026-07-08 09:46:31""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178357169062.png""},""rationale"":""5.55% up."",""action_type"":""close"",""created_at"":""2026-07-09 10:04:51"",""updated_at"":""2026-07-09 10:04:51""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1783571691,1783484191,mc_pro_plus,N,3,
