MC_Code,MC_StockName,MC_ShortName,MC_UrlCode,Source,NSE_Symbol,BSE_Code,ISIN,Full_Name,Series,Sector,LTP,API_Status
EMIL,Energy-Mission,,,bullish.csv,EMMIL,,INE0S1L01013,Energy-Mission Machineries India,SM,Engineering,145.00,FOUND
EPP01,Emmvee Photovol,,,bullish.csv,EMMVEE,544608,INE1C6T01020,Emmvee Photovoltaic Power,EQ,Renewables,223.46,FOUND
E13,EMS,,,technical_picks_inactive.csv,EMSLIMITED,543983,INE0OV601013,EMS,EQ,Engineering - Construction,307.95,FOUND
E11,eMudhra,EMUDHRA,,technical_picks_inactive.csv,EMUDHRA,543533,INE01QM01018,eMudhra,EQ,Software,484.45,FOUND
EDI,Encompass Desig,,,bullish.csv,ENCOMPAS,,INE433T01015,Encompass Design India,SM,Speciality Retailers,277.90,FOUND
ET04,Endurance Technologies,Endurance Techn,ET01,stock_ideas,ENDURANCE,540153,INE913H01037,Endurance Technologies,EQ,Auto - 2 & 3 Wheelers,2359.10,FOUND
MAN12,MA Energy ETF,,,bullish.csv,ENERGY,544604,INF769K01PR2,Mirae Asset Nifty Energy ETF,EQ,ETF,36.60,FOUND
EDC,Energy Dev,,,bearish.csv,ENERGYDEV,532219,INE306C01019,Energy Development Company,EQ,Power - Generation & Distribution,15.31,FOUND
EI14,Engineers India,ENGINERSIN,,technical_picks_inactive.csv,ENGINERSIN,532178,INE510A01028,Engineers India,EQ,Engineering,206.46,FOUND
ENI,Ent Network Ind,,,bearish.csv,ENIL,532700,INE265F01028,Entertainment Network India,EQ,Media & Entertainment,109.09,FOUND
SEI11,Siemens Energy India,Siemens Energy ,SEI11,stock_ideas,ENRIN,544390,INE1NPP01017,Siemens Energy India,EQ,Electric Equipment,2701.70,FOUND
EHSL,Entero Health,,,bullish.csv,ENTERO,544122,INE010601016,Entero Healthcare Solutions,EQ,Pharmaceuticals & Drugs,1161.10,FOUND
EDL,EPack Durables,EPack Durables,EDL,stock_ideas,EPACK,544095,INE0G5901015,EPack Durables,EQ,Electronic Goods,239.57,FOUND
EPTL,Epack Prefab,,,bullish.csv,EPACKPEB,544540,INE0MLS01022,Epack Prefab Technologies,EQ,Engineering & Construction,174.87,FOUND
MF24,Epigral,Epigral,MF23,stock_ideas,EPIGRAL,543332,INE071N01016,Epigral,EQ,Speciality Chemicals,1011.80,FOUND
EP,EPL,EPL,EP11,stock_ideas,EPL,500135,INE255A01020,EPL,EQ,Packaging,227.91,FOUND
EQUAL30121,EQUAL200,,,bearish.csv,EQUAL200,,INF769K01OA1,Mirae Asset BSE 200 Equal Weight ETF,EQ,ETF,12.75,FOUND
EQUAL75714,EQUAL50,,,bearish.csv,EQUAL50,,INF769K01OO2,Mirae Asset Nifty50 Equal Weight ETF,EQ,ETF,319.18,FOUND
DN5,DSP Nifty EW,,,bearish.csv,EQUAL50ADD,543388,INF740KA1QK2,DSP Nifty 50 Equal Weight ETF,EQ,ETF,328.37,FOUND
NT02,EQUIPPP,,,bearish.csv,EQUIPPP,590057,INE217G01035,Equippp Social Impact Technologies,BE,IT Services & Consulting,14.95,FOUND
ESF,Equitas Small Finance Bank,EQUITASBNK,,technical_picks_inactive.csv,EQUITASBNK,543243,INE063P01018,Equitas Small Finance Bank,EQ,Bank - Private,61.04,FOUND
EL01,Eris Lifesciences,ERIS,,technical_picks_inactive.csv,ERIS,540596,INE406M01024,Eris Lifesciences,EQ,Pharmaceuticals & Drugs,1350.00,FOUND
ETL,Esconet Technologies,Esconet Tech,ETL,stock_ideas,ESCONET,,INE0RQZ01017,Esconet Technologies,SM,Software,120.25,FOUND
E,Escorts Kubota,ESCORTS,,technical_picks_inactive.csv,ESCORTS,500495,INE042A01014,Escorts Kubota,EQ,Automobile - Tractors,3059.50,FOUND
MAN03,Mirae Nifty100,,,bearish.csv,ESG,543246,INF769K01GS9,Mirae Asset Nifty 100 ESG Sector Leaders ETF,EQ,ETF,40.75,FOUND
ESL03,Esprit Stones,,,bearish.csv,ESPRIT,0,INE0SBP01018,Esprit Stones,SM,,64.85,FOUND
IGT,Integra Essenti,,,bearish.csv,ESSENTIA,535958,INE418N01035,Integra Essentia,EQ,Textiles & Apparel,1.29,FOUND
EI07,Ester Industries,ESTER,,technical_picks_inactive.csv,ESTER,500136,INE778B01029,Ester Industries,EQ,Packaging,86.31,FOUND
Z01,Zomato,,,technical_picks_inactive.csv,ETERNAL,543320,INE758T01015,Eternal,EQ,Online Services,243.62,FOUND
E10,Ethos,Ethos,E12,stock_ideas,ETHOSLTD,543532,INE04TZ01018,Ethos,EQ,Watches & Accessories,2444.40,FOUND
ETL02,Emkay Tools,,,bullish.csv,ETL,-,INE0PXC01024,Emkay Tools,SM,Miscellaneous,940.00,FOUND
EF08,Eureka Forbes,Eureka Forbes,EF03,stock_ideas,EUREKAFORB,543482,INE0KCE01017,Eureka Forbes,EQ,Household & Personal Products,471.55,FOUND
EPP,Euro Panel,,,bullish.csv,EUROBOND,544461,INE505V01016,Euro Panel Products,EQ,Aluminium & Aluminium Products,162.48,FOUND
EIE,Eurotex,,,bullish.csv,EUROTEXIND,521014,INE022C01012,Eurotex Industries and Exports,EQ,Textiles - Spinning - Cotton Blended,13.95,FOUND
EII02,Eveready Ind,,,bearish.csv,EVEREADY,531508,INE128A01029,Eveready Industries India,EQ,Dry Cells,290.30,FOUND
EVIET75588,ICICI EVIETF,,,bearish.csv,EVIETF,,INF109K1A153,ICICI Prudential Nifty EV & New Age Automotive ETF,EQ,ETF,28.77,FOUND
EVIND24461,Mirae EV ETF,,,bearish.csv,EVINDIA,544212,INF769K01LQ3,Mirae Asset Nifty EV and New Age Automotive ETF,EQ,ETF,28.86,FOUND
EWP,Excellent Wire,,EWP,52wk,EXCELLENT,0,INE0Y4801011,Excellent Wires & Packaging,ST,Electronics - Components,113.40,FOUND
ETL03,Excelsoft Techn,,,bullish.csv,EXCELSOFT,544617,INE606N01019,Excelsoft Technologies,EQ,IT Services & Consulting,86.91,FOUND
ETL01,Exicom Tele-Systems,Exicom Tele,ETL01,stock_ideas,EXICOM,544133,INE777F01014,Exicom Tele-Systems,EQ,Telecommunication - Equipment,96.51,FOUND
EI,Exide Industries,,,technical_picks_inactive.csv,EXIDEIND,500086,INE302A01020,Exide Industries,EQ,Auto Ancillaries,314.15,FOUND
FTL03,Fabtech Tech,,,bullish.csv,FABTECH,544558,INE0HF201011,Fabtech Technologies,EQ,Engineering - Industrial Equipments,153.53,FOUND
FCT,Fertilisers and Chemicals Travancore,FACT,,technical_picks_inactive.csv,FACT,590024,INE188A01015,Fertilisers and Chemicals Travancore,EQ,Fertilisers,817.80,FOUND
FTIL,Falcon Technopr,,,bearish.csv,FALCONTECH,FALCON,INE0PQK01013,Falcon Technoprojects India,SM,Engineering,12.45,FOUND
FC06,Fineotex Chemical,Fineotex Chem,FC02,stock_ideas,FCL,533333,INE045J01034,Fineotex Chemical,EQ,Speciality Chemicals,22.99,FOUND
FCS,FCS Software,,,bullish.csv,FCSSOFT,532666,INE512B01022,FCS Software Solutions,EQ,Computers - Software Medium & Small,1.71,FOUND
FDC,FDC,FDC,,technical_picks_inactive.csv,FDC,531599,INE258B01022,FDC,EQ,Pharmaceuticals,345.85,FOUND
FB,Federal Bank,FEDERALBNK,,technical_picks_inactive.csv,FEDERALBNK,500469,INE171A01029,Federal Bank,EQ,Banks - Private Sector,284.45,FOUND
FFSL,Fedbank Financial Services,Fedbank Financi,FFSL,stock_ideas,FEDFINA,544027,INE007N01010,Fedbank Financial Services,EQ,Finance - NBFC,141.63,FOUND
PFI,Future Ent,,,bearish.csv,FEL,523574,INE623B01027,Future Enterprises,BZ,Retail,0.41,FOUND
FI20,Felix Industrie,,,bullish.csv,FELIX,0,INE901X01013,Felix Industries,SM,Miscellaneous,185.20,FOUND
FS11,Fidel Softech,,,bullish.csv,FIDEL,0,INE0LQQ01019,Fidel Softech,SM,IT Services & Consulting,144.00,FOUND
FIE,FIEM Ind,,,bullish.csv,FIEMIND,532768,INE737H01014,FIEM Industries,EQ,Auto Ancillaries,2161.30,FOUND
FI06,Filatex India,,,bullish.csv,FILATEX,526227,INE816B01035,Filatex India,EQ,Textiles - Manmade,44.28,FOUND
FFS05,Finbud Fin,,,bearish.csv,FINBUD,,INE0EDU01014,Finbud Financial Services,SM,Finance Term Lending,94.20,FOUND
FC01,Finolex Cables,FINCABLES,,technical_picks_inactive.csv,FINCABLES,500144,INE235A01022,Finolex Cables,EQ,Cables - Telephone,848.10,FOUND
FOI,Fine Organics Industries,Fine Organics,FOI,stock_ideas,FINEORG,541557,INE686Y01026,Fine Organics Industries,EQ,Miscellaneous,4491.70,FOUND
FPB01,Fino Payments Bank,FINOPB,,technical_picks_inactive.csv,FINOPB,543386,INE02NC01014,Fino Payments Bank,EQ,Finance - Others,135.94,FOUND
FI,Finolex Industries,,,technical_picks_inactive.csv,FINPIPE,500940,INE183A01024,Finolex Industries,EQ,Petrochemicals,163.91,FOUND
BSL06,Brainbees Solu,,,bullish.csv,FIRSTCRY,544226,INE02RE01045,Brainbees Solutions,EQ,,246.33,FOUND
FIA,Fischer Medical,,,bullish.csv,FISCHER,524743,INE771F01041,Fischer Medical Ventures,EQ,Commodity Chemicals,40.83,FOUND
FBF,Five-Star Business Finance,Five-Star Busin,FBF,stock_ideas,FIVESTAR,543663,INE128S01021,Five-Star Business Finance,EQ,Finance - NBFC,407.20,FOUND
FWIL,Flair Writing Industries,Flair Writing,FWIL,stock_ideas,FLAIR,544030,INE00Y201027,Flair Writing Industries,EQ,Household & Personal Products,307.85,FOUND
DNF,DSPFLEXIADD,,,bullish.csv,FLEXIADD,544581,INF740KA1WU9,DSP Nifty500 Flexicap Quality 30 ETF,EQ,ETF,9.59,FOUND
FI19,Flexituff Ventu,,FI08,52wk,FLEXITUFF,533638,INE060J01017,Flexituff Ventures International ,EQ,Packaging,6.08,FOUND
GUJAR54281,Gujarat Fluorochemicals Limited,FLUOROCHEM,,technical_picks_inactive.csv,FLUOROCHEM,542812,INE09N301011,Gujarat Fluorochemicals Limited,EQ,Chemicals,3318.90,FOUND
FAL01,Flysbs Aviation,,,bullish.csv,FLYSBS,-,INE0VCK01011,Flysbs Aviation,SM,Airlines,438.90,FOUND
GI09,Federal-Mogul,,,bullish.csv,FMGOETZE,505744,INE529A01010,Federal-Mogul Goetze,EQ,Auto Ancillaries,442.25,FOUND
AD05,Future Market,,,bullish.csv,FMNL,533296,INE360L01017,Future Market Networks,EQ,Miscellaneous,8.36,FOUND
FI21,Foce India,,,bearish.csv,FOCE,0,INE0I7D01019,Foce India,SM,Retailing,550.00,FOUND
FR01,Fonebox Retail,,,bearish.csv,FONEBOX,0,INE0Q4701019,Fonebox Retail,SM,Retailing,67.00,FOUND
FI10,Foods and Inns,,,bullish.csv,FOODSIN,507552,INE976E01023,Foods and Inns,EQ,Food Processing,59.63,FOUND
BT,Force Motors,FORCEMOT,,technical_picks_inactive.csv,FORCEMOT,500033,INE451A01017,Force Motors,EQ,Auto - LCVs & HCVs,22075.00,FOUND
FAIL,Forge Auto Intl,,,bearish.csv,FORGEAUTO,0,INE0YKW01013,Forge Auto International,SM,Metals - Castings/Forgings,83.15,FOUND
FH,Fortis Healthcare,FORTIS,,technical_picks_inactive.csv,FORTIS,532843,INE061F01013,Fortis Healthcare ,EQ,Hospitals & Medical Services,840.55,FOUND
FI12,Foseco India,,,bearish.csv,FOSECOIND,500150,INE519A01011,Foseco India,EQ,Chemicals,4658.90,FOUND
FAL02,Fractal Analytics,Fractal Analyti,FAL02,stock_ideas,FRACTAL,544700,INE212S01015,Fractal Analytics,EQ,IT Services & Consulting,814.30,FOUND
FAE,Freshara Agro,,,bullish.csv,FRESHARA,,INE0SFW01015,Freshara Agro Exports,ST,Consumer Food,194.95,FOUND
FC09,Frog Innovation,,,bullish.csv,FROG,0,INE385O01018,Frog Innovations,SM,Telecommunication - Equipment,172.00,FOUND
FS07,Firstsource Solutions,FSL,,technical_picks_inactive.csv,FSL,532809,INE684F01012,Firstsource Solutions,EQ,Computers - Software Medium & Small,222.40,FOUND
FMF,Fusion Finance,Fusion Finance,FMF,stock_ideas,FUSION,543652,INE139R01012,Fusion Finance,EQ,Finance - NBFC,157.39,FOUND
FSTCL,Flywings Simu,,,bullish.csv,FWSTC,,INE0SQZ01015,Flywings Simulator Training Centre,SM,Educational Institutions,185.00,FOUND
GI02,Gabriel India,Gabriel India,GI02,stock_ideas,GABRIEL,505714,INE524A01029,Gabriel India,EQ,Auto Ancillaries,918.95,FOUND
GAE,Gujarat Ambuja Exports,GAEL,,technical_picks_inactive.csv,GAEL,524226,INE036B01030,Gujarat Ambuja Exports,EQ,Food Processing,148.04,FOUND
GAI,,,,chart_patterns_inactive.csv,GAIL,532155,INE129A01019,GAIL India,EQ,Oil Drilling And Exploration,153.30,FOUND
GPEL,Gala Precision,,,bearish.csv,GALAPREC,544244,INE0RE001014,Gala Precision Engineering,EQ,Metals - Castings/Forgings,733.80,FOUND
GSL06,Galaxy Surfactants,Galaxy Surf,GSL06,stock_ideas,GALAXYSURF,540935,INE600K01018,Galaxy Surfactants,EQ,Diversified Chemicals,1785.00,FOUND
GM02,Gallantt Ispat,,,bullish.csv,GALLANTT,532726,INE297H01019,Gallantt Ispat,EQ,Iron & Steel,671.05,FOUND
GST,Gandhi Spl Tube,,,bullish.csv,GANDHITUBE,513108,INE524B01027,Gandhi Special Tubes,EQ,Steel - Tubes & Pipes,836.50,FOUND
GP01,Ganesha Ecosph,,,bullish.csv,GANECOS,514167,INE845D01014,Ganesha Ecosphere,EQ,Textiles - Processing,1032.90,FOUND
GB01,Ganesh Benzo,,,bullish.csv,GANESHBE,500153,INE388A01029,Ganesh Benzoplast,EQ,Chemicals,82.94,FOUND
GCPL,Ganesh Consumer,,,bullish.csv,GANESHCP,544528,INE652V01016,Ganesh Consumer Products,EQ,Consumer Food,204.26,FOUND
GHF,Ganesh Housing,,,bearish.csv,GANESHHOU,526367,INE460C01014,Ganesh Housing,EQ,Construction & Contracting - Housing,585.30,FOUND
GIL09,Ganesh Infra,,,bearish.csv,GANESHIN,0,INE0TVT01024,Ganesh Infraworld,SM,Construction - Infrastructure,75.30,FOUND
GBF01,Ganga Bath Fitt,,,bullish.csv,GANGABATH,-,INE0ZI101018,Ganga Bath Fittings,SM,Ceramics/Marble/Granite/Sanitaryware,21.90,FOUND
GF16,Ganga Forging,,,bearish.csv,GANGAFORGE,0,INE691Z01023,Ganga Forging,EQ,Auto Ancillaries - Castings/Forgings,2.69,FOUND
GD01,Gateway Distriparks,Gateway Distri,GD01,stock_ideas,GATEWAY,543489,INE079J01017,Gateway Distriparks,EQ,Miscellaneous,56.58,FOUND
GCI05,GeeCee Ventures,,,bullish.csv,GEECEE,532764,INE916G01016,GeeCee Ventures,EQ,Construction - Real Estate,283.29,FOUND
GW01,Geekay Wires,,,bullish.csv,GEEKAYWIRE,0,INE669X01032,Geekay Wires,EQ,Consumer Goods - Electronic,23.47,FOUND
GAL,Gem Aromatics,,,bearish.csv,GEMAROMA,544491,INE06XZ01023,Gem Aromatics,BE,Speciality Chemicals,156.47,FOUND
GIC10,Genesys Int,,,bearish.csv,GENESYS,506109,INE727B01026,Genesys International Corporation,EQ,Computers - Software Medium & Small,243.18,FOUND
GE08,Gensol Eng,,,bearish.csv,GENSOL,542851,INE06H201014,Gensol Engineering,BZ,Engineering - Industrial Equipments,20.11,FOUND
GOE,Genus Power Infrastructures,Genus Power,GPI08,stock_ideas,GENUSPOWER,530343,INE955D01029,Genus Power Infrastructures,EQ,Electricals,257.48,FOUND
GES,Great Eastern Shipping Company,,,technical_picks_inactive.csv,GESHIP,500620,INE017A01032,Great Eastern Shipping Company,EQ,Shipping,1389.60,FOUND
GT09,GHCL Textiles,GHCL Textiles,GT11,stock_ideas,GHCLTEXTIL,543918,INE0PA801013,GHCL Textiles,EQ,Textiles,79.02,FOUND
GIC12,General Insurance Corporation of India,GICRE,,technical_picks_inactive.csv,GICRE,540755,INE481Y01014,General Insurance Corporation of India,EQ,Diversified,387.75,FOUND
ISP,Gillette India,GILLETTE,,technical_picks_inactive.csv,GILLETTE,507815,INE322A01010,Gillette India,EQ,Personal Care,7684.50,FOUND
NIF1022524,UTI NIF10GETF,,,bearish.csv,GILT10BETA,544104,INF789F1AZF3,UTI Nifty 10 yr Benchmark G-Sec ETF,EQ,ETF,26.11,FOUND
NIE05,Nipp Nifty 5yr,,,bullish.csv,GILT5YBEES,0,INF204KC1030,Nippon India ETF Nifty 5 yr Benchmark GSec,EQ,ETF,64.23,FOUND
GF01,Ginni Filaments,,,bullish.csv,GINNIFILA,590025,INE424C01010,Ginni Filaments,EQ,Textiles - Spinning - Cotton Blended,38.23,FOUND
GCD02,Giriraj Civil D,,,bullish.csv,GIRIRAJ,0,INE614Z01017,Giriraj Civil Developers ,ST,Cement - Major,175.75,FOUND
GKSSL,Gujarat Kidney,,,bullish.csv,GKSL,544666,INE0V0W01025,Gujarat Kidney and Super Speciality,EQ,Hospital & Healthcare Services,109.70,FOUND
GKW,GKW,,,bearish.csv,GKWLIMITED,504704,INE528A01020,GKW,EQ,Fasteners,1556.20,FOUND
GP14,Gland Pharma,Gland,GP14,stock_ideas,GLAND,543245,INE068V01023,Gland Pharma,EQ,Pharmaceuticals & Drugs,1728.50,FOUND
GI,GlaxoSmithKline Pharmaceuticals,GlaxoSmithKline,GSK,stock_ideas,GLAXO,500660,INE159A01016,GlaxoSmithKline Pharmaceuticals,EQ,Pharmaceuticals,2354.30,FOUND
GP08,Glenmark Pharma,GLENMARK,,technical_picks_inactive.csv,GLENMARK,532296,INE935A01035,Glenmark Pharma,EQ,Pharmaceuticals,2173.50,FOUND
GLF01,Guj Lease Fin,,,bearish.csv,GLFL,500174,INE540A01017,Gujarat Lease Financing,BE,Finance - Leasing & Hire Purchase,4.10,FOUND
GE07,Global Educatio,,,bullish.csv,GLOBAL,0,INE291W01037,Global Education,EQ,IT - Education,100.91,FOUND
GVH,Global Vectra,,,bullish.csv,GLOBALVECT,532773,INE792H01019,Global Vectra Helicorp,EQ,Transport & Logistics,176.30,FOUND
GS15,Globus Spirits,,,bullish.csv,GLOBUSSPR,533104,INE615I01010,Globus Spirits,EQ,Breweries & Distilleries,961.30,FOUND
GLOST54235,Gloster,,,bullish.csv,GLOSTERLTD,542351,INE350Z01018,Gloster,EQ,Textiles,578.40,FOUND
GL04,Glottis,,,bullish.csv,GLOTTIS,544557,INE0TQE01026,Glottis,EQ,Ground Freight & Logistics Services,48.12,FOUND
GMB,GM Breweries,,,bullish.csv,GMBREW,507488,INE075D01018,GM Breweries,EQ,Breweries & Distilleries,1030.05,FOUND
GMD,Gujarat Mineral Development Corporation,GMDCLTD,,technical_picks_active.csv,GMDCLTD,532181,INE131A01031,Gujarat Mineral Development Corporation,EQ,Mining & Minerals,600.25,FOUND
GML04,Galaxy Medicare,,,bullish.csv,GML,,INE09A801015,Galaxy Medicare,ST,Medical Equipment/Supplies/Accessories,17.75,FOUND
GI27,GMR Airports,GMRAIRPORT,,technical_picks_inactive.csv,GMRAIRPORT,532754,INE776C01039,GMR Airports,EQ,Transport Infrastructure,95.82,FOUND
GPU,GMR Power and Urban Infra,GMRP UI,GPU,stock_ideas,GMRP&UI,543490,INE0CU601026,GMR Power and Urban Infra,EQ,Power Generation/Distribution,104.62,FOUND
A11,GNA Axles,,,bullish.csv,GNA,540124,INE934S01014,GNA Axles,EQ,Auto Ancillaries,409.75,FOUND
GNV,GNFC,,,bearish.csv,GNFC,500670,INE113A01013,Gujarat Narmada Valley Fert & Chem.,EQ,Fertilizers,419.30,FOUND
IDL,GOCL Corp,,,bullish.csv,GOCLCORP,506480,INE077F01035,GOCL Corporation,EQ,Chemicals,273.35,FOUND
GFI04,Go Fashion India,GOCOLORS,,technical_picks_inactive.csv,GOCOLORS,543401,INE0BJS01011,Go Fashion India,EQ,Retailing,282.95,FOUND
GBL02,Godavari Bio,,,bullish.csv,GODAVARIB,544279,INE497S01012,Godavari Biorefineries,EQ,Diversified,314.55,FOUND
GPI,Godfrey Phillips India,,,technical_picks_inactive.csv,GODFRYPHLP,500163,INE260B01028,Godfrey Phillips India,EQ,Cigarettes,2005.60,FOUND
GDGIL,Go Digit General Insurance,Go Digit,GDGIL,stock_ideas,GODIGIT,544179,INE03JT01014,Go Digit General Insurance,EQ,Multiline Insurance & Brokers,324.35,FOUND
GA08,Godrej Agrovet,Godrej Agrovet,GA03,stock_ideas,GODREJAGRO,540743,INE850D01014,Godrej Agrovet,EQ,Miscellaneous,591.40,FOUND
GCP,Godrej Consumer Products,,,technical_picks_inactive.csv,GODREJCP,532424,INE102D01028,Godrej Consumer Products,EQ,Personal Care,1075.15,FOUND
GS,Godrej Industries,Godrej Ind,GI23,stock_ideas,GODREJIND,500164,INE233A01035,Godrej Industries,EQ,Personal Care,881.65,FOUND
GP11,Godrej Properties,GODREJPROP,,technical_picks_inactive.csv,GODREJPROP,533150,INE484J01027,Godrej Properties,EQ,Construction & Contracting - Real Estate,1702.20,FOUND
GE05,Gokaldas Exports,Gokaldas Export,GE05,stock_ideas,GOKEX,532630,INE887G01027,Gokaldas Exports,EQ,Textiles - Readymade Apparels,669.40,FOUND
GAR,Gokul Agro Resources,GOKULAGRO,,technical_picks_inactive.csv,GOKULAGRO,539725,INE314T01033,Gokul Agro Resources,EQ,Edible Oils & Solvent Extraction,198.65,FOUND
GBE,Nippon India ETF Gold BeES,GOLDBEES,,technical_picks_inactive.csv,GOLDBEES,590095,INF204KB17I5,Nippon India ETF Gold BeES,EQ,Gold ETF,124.39,FOUND
GTC,Golden Tobacco,,,bearish.csv,GOLDENTOBC,500151,INE973A01010,Golden Tobacco,BZ,Cigarettes,23.86,FOUND
GI10,Goldiam Inter,,,bullish.csv,GOLDIAM,526729,INE025B01025,Goldiam International,EQ,Diamond Cutting & Jewellery & Precious Metals,338.10,FOUND
GP15,Goldstar Power,,,bearish.csv,GOLDSTAR,0,INE405Y01021,Goldstar Power,ST,Electricals,6.40,FOUND
GSL10,Gopal Snacks,Gopal Snacks,GSL10,stock_ideas,GOPAL,544140,INE0L9R01028,Gopal Snacks,EQ,Consumer Food,275.40,FOUND
ATI03,Goyal Aluminium,,,bullish.csv,GOYALALUM,541152,INE705X01026,Goyal Aluminiums,BE,Trading,6.83,FOUND
GES02,GP Eco Solution,,,bullish.csv,GPECO,0,INE0S7E01015,GP Eco Solutions India,SM,Electric Equipment,368.70,FOUND
GPI7,Godawari Power,,GPI7,52wk,GPIL,532734,INE177H01039,Godawari Power & Ispat,EQ,Steel - Sponge Iron,284.65,FOUND
GPP03,Gujarat Pipavav Port,GPPL,,technical_picks_inactive.csv,GPPL,533248,INE517F01014,Gujarat Pipavav Port,EQ,Shipping,153.31,FOUND
GHL02,GPT Healthcare,,,bullish.csv,GPTHEALTH,544131,INE486R01017,GPT Healthcare,EQ,Hospital & Healthcare Services,134.71,FOUND
GPT01,GPT Infra,,,bullish.csv,GPTINFRA,533761,INE390G01014,GPT Infraprojects,EQ,Construction & Contracting - Civil,112.62,FOUND
GI22,Granules India,,GI25,52wk,GRANULES,532482,INE101D01020,Granules India,EQ,Pharmaceuticals,644.30,FOUND
GI13,Graphite India,GRAPHITE,,technical_picks_inactive.csv,GRAPHITE,509488,INE371A01025,Graphite India,EQ,Electrodes & Graphite,643.10,FOUND
GI01,Grasim Industries,GRASIM,,technical_picks_inactive.csv,GRASIM,500300,INE047A01021,Grasim Industries,EQ,Diversified,2756.20,FOUND
GI24,Gravita India,Gravita India,GI09,stock_ideas,GRAVITA,533282,INE024L01027,Gravita India,EQ,Metals - Non Ferrous,1497.90,FOUND
GRC02,Gayatri Rubbers,,,bearish.csv,GRCL,0,INE0LVM01018,Gayatri Rubbers and Chemicals,SM,Miscellaneous,376.05,FOUND
GI28,Greenlam Industries,Greenlam Ind,GI31,stock_ideas,GREENLAM,538979,INE544R01021,Greenlam Industries,EQ,Miscellaneous,228.02,FOUND
GEL03,Greenleaf Envir,,,bearish.csv,GREENLEAF,,INE0PLX01017,Greenleaf Envirotech,SM,Misc. Commercial Services,59.45,FOUND
GREEN54285,Greenpanel Industries Limited,Greenpanel Ind,GREEN54285,stock_ideas,GREENPANEL,542857,INE08ZM01014,Greenpanel Industries Limited,EQ,Wood & Wood Products,197.93,FOUND
GI19,Greenply Industries,Greenply Ind,GI19,stock_ideas,GREENPLY,526797,INE461C01038,Greenply Industries,EQ,Miscellaneous,210.06,FOUND
OGP,Orient Green,,,bullish.csv,GREENPOWER,533263,INE999K01014,Orient Green Power Company,EQ,Power - Generation & Distribution,9.89,FOUND
GI25,Gretex Industri,,,bullish.csv,GRETEX,0,INE985P01012,Gretex Industries,ST,Textiles - Readymade Apparels,300.00,FOUND
GN,Grindwell Norton,Grindwell Norto,GN,stock_ideas,GRINDWELL,506076,INE536A01023,Grindwell Norton,EQ,Abrasives,1493.10,FOUND
I13,G R Infraprojects,G R Infra,I09,stock_ideas,GRINFRA,543317,INE201P01022,G R Infraprojects,EQ,Construction - Infrastructure,842.90,FOUND
GRM01,GRM Overseas,,,bullish.csv,GRMOVER,531449,INE192H01020,GRM Overseas,EQ,Food Processing,167.71,FOUND
TGT,The Grob Tea,,,bearish.csv,GROBTEA,,INE646C01018,The Grob Tea Company,EQ,Plantations - Tea & Coffee,864.35,FOUND
BGV,Billionbrains Garage Ventures,Billionbrains G,BGV01,stock_ideas,GROWW,544603,INE0HOQ01053,Billionbrains Garage Ventures,EQ,Finance - Stock Broking,181.01,FOUND
GNC,GROWWCAPM,,,bullish.csv,GROWWCAPM,0,INF666M01MM4,Groww Nifty Capital Markets ETF,EQ,ETF,10.07,FOUND
GROWW25758,Groww Defence,,,bullish.csv,GROWWDEFNC,,INF666M01IO8,Groww Nifty India Defence ETF,EQ,ETF,80.51,FOUND
GNENAA,GROW Nifty EV,,,bearish.csv,GROWWEV,0,INF666M01IH2,Groww Nifty EV and New Age Automotive ETF,EQ,ETF,28.86,FOUND
GROWW75830,GROWWLOVOL,,,bearish.csv,GROWWLOVOL,,INF666M01LB9,Groww Nifty 500 Low Volatility 50 ETF,EQ,ETF,10.02,FOUND
GNM,GROWWMETAL,,,bullish.csv,GROWWMETAL,0,INF666M01NI0,Groww Nifty Metal ETF,EQ,ETF,11.46,FOUND
GROWW29872,GROWWN200,,,bearish.csv,GROWWN200,,INF666M01JV1,Groww Nifty 200 ETF,EQ,ETF,10.88,FOUND
GN5,Groww Nifty50,,,bullish.csv,GROWWNIFTY,0,INF666M01LL8,Groww Nifty 50 ETF,EQ,ETF,9.62,FOUND
GNN,GROWWNXT50,,,bullish.csv,GROWWNXT50,0,INF666M01LZ8,Groww Nifty Next 50 ETF,EQ,ETF,66.48,FOUND
GBP02,GROWWPOWER,,,bullish.csv,GROWWPOWER,544473,INF666M01LM6,Groww BSE Power ETF,EQ,ETF,10.61,FOUND
GNP01,GROWWPSE,,,bullish.csv,GROWWPSE,0,INF666M01NQ3,Groww Nifty PSE ETF,EQ,ETF,100.28,FOUND
